timestamp,run_name,round,acc,precision,recall,f1,tp,tn,fp,fn,total,correct,num_clients,lr,batch_size,local_epochs,steps_per_epoch,split,device,seed
2025-10-23T15:59:05,simulation 2,0,0.96256523,0.03763441,0.03482587,0.03617571,7,9584,179,194,9964,9591,53,0.0005,32,1,24,1,cuda,42
2025-10-23T15:59:18,simulation 2,1,0.96316740,0.10096154,0.10447761,0.10268949,21,9576,187,180,9964,9597,53,0.0005,32,1,24,1,cuda,42
2025-10-23T15:59:31,simulation 2,2,0.96808511,0.21739130,0.22388060,0.22058824,45,9601,162,156,9964,9646,53,0.0005,32,1,24,1,cuda,42
2025-10-23T15:59:44,simulation 2,3,0.97330389,0.34146341,0.34825871,0.34482759,70,9628,135,131,9964,9698,53,0.0005,32,1,24,1,cuda,42
2025-10-23T15:59:57,simulation 2,4,0.97581293,0.39583333,0.37810945,0.38676845,76,9647,116,125,9964,9723,53,0.0005,32,1,24,1,cuda,42
2025-10-23T16:00:11,simulation 2,5,0.97521076,0.38144330,0.36815920,0.37468354,74,9643,120,127,9964,9717,53,0.0005,32,1,24,1,cuda,42
2025-10-23T16:00:24,simulation 2,6,0.97771979,0.44827586,0.45273632,0.45049505,91,9651,112,110,9964,9742,53,0.0005,32,1,24,1,cuda,42
2025-10-23T16:00:37,simulation 2,7,0.97792051,0.45226131,0.44776119,0.45000000,90,9654,109,111,9964,9744,53,0.0005,32,1,24,1,cuda,42
2025-10-23T16:00:50,simulation 2,8,0.97802088,0.45544554,0.45771144,0.45657568,92,9653,110,109,9964,9745,53,0.0005,32,1,24,1,cuda,42
2025-10-23T16:01:03,simulation 2,9,0.97832196,0.46153846,0.44776119,0.45454545,90,9658,105,111,9964,9748,53,0.0005,32,1,24,1,cuda,42
2025-10-23T16:01:16,simulation 2,10,0.97902449,0.47979798,0.47263682,0.47619048,95,9660,103,106,9964,9755,53,0.0005,32,1,24,1,cuda,42
2025-10-23T16:01:29,simulation 2,11,0.97992774,0.50243902,0.51243781,0.50738916,103,9661,102,98,9964,9764,53,0.0005,32,1,24,1,cuda,42
2025-10-23T16:01:43,simulation 2,12,0.97902449,0.48113208,0.50746269,0.49394673,102,9653,110,99,9964,9755,53,0.0005,32,1,24,1,cuda,42
2025-10-23T16:01:56,simulation 2,13,0.97852268,0.47004608,0.50746269,0.48803828,102,9648,115,99,9964,9750,53,0.0005,32,1,24,1,cuda,42
