timestamp,run_name,round,acc,precision,recall,f1,tp,tn,fp,fn,total,correct,num_clients,lr,batch_size,local_epochs,steps_per_epoch,split,device,seed
2025-10-23T15:28:19,simulation 1,0,0.96166198,0.04522613,0.04477612,0.04500000,9,9573,190,192,9964,9582,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:28:31,simulation 1,1,0.96226415,0.08530806,0.08955224,0.08737864,18,9570,193,183,9964,9588,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:28:43,simulation 1,2,0.96938980,0.24000000,0.23880597,0.23940150,48,9611,152,153,9964,9659,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:28:55,simulation 1,3,0.97380570,0.34375000,0.32835821,0.33587786,66,9637,126,135,9964,9703,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:29:07,simulation 1,4,0.97420715,0.35714286,0.34825871,0.35264484,70,9637,126,131,9964,9707,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:29:19,simulation 1,5,0.97531112,0.37967914,0.35323383,0.36597938,71,9647,116,130,9964,9718,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:29:31,simulation 1,6,0.97380570,0.35148515,0.35323383,0.35235732,71,9632,131,130,9964,9703,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:29:43,simulation 1,7,0.97531112,0.39024390,0.39800995,0.39408867,80,9638,125,121,9964,9718,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:29:56,simulation 1,8,0.97551184,0.39303483,0.39303483,0.39303483,79,9641,122,122,9964,9720,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:30:08,simulation 1,9,0.97721798,0.43564356,0.43781095,0.43672457,88,9649,114,113,9964,9737,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:30:20,simulation 1,10,0.97812124,0.45595855,0.43781095,0.44670051,88,9658,105,113,9964,9746,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:30:32,simulation 1,11,0.97852268,0.46632124,0.44776119,0.45685279,90,9660,103,111,9964,9750,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:30:44,simulation 1,12,0.97862304,0.46969697,0.46268657,0.46616541,93,9658,105,108,9964,9751,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:30:56,simulation 1,13,0.98032919,0.51308901,0.48756219,0.50000000,98,9670,93,103,9964,9768,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:31:09,simulation 1,14,0.98002810,0.50485437,0.51741294,0.51105651,104,9661,102,97,9964,9765,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:31:21,simulation 1,15,0.98052991,0.51741294,0.51741294,0.51741294,104,9666,97,97,9964,9770,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:31:33,simulation 1,16,0.98002810,0.50485437,0.51741294,0.51105651,104,9661,102,97,9964,9765,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:31:45,simulation 1,17,0.98042955,0.51515152,0.50746269,0.51127820,102,9667,96,99,9964,9769,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:31:57,simulation 1,18,0.97962666,0.49494949,0.48756219,0.49122807,98,9663,100,103,9964,9761,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:32:09,simulation 1,19,0.97872340,0.47236181,0.46766169,0.47000000,94,9658,105,107,9964,9752,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:32:21,simulation 1,20,0.97872340,0.47317073,0.48258706,0.47783251,97,9655,108,104,9964,9752,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:32:33,simulation 1,21,0.98022882,0.51052632,0.48258706,0.49616368,97,9670,93,104,9964,9767,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:32:46,simulation 1,22,0.97761943,0.44387755,0.43283582,0.43828715,87,9654,109,114,9964,9741,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:32:59,simulation 1,23,0.97812124,0.45454545,0.42288557,0.43814433,85,9661,102,116,9964,9746,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:33:11,simulation 1,24,0.97761943,0.44711538,0.46268657,0.45476773,93,9648,115,108,9964,9741,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:33:24,simulation 1,25,0.97952629,0.49246231,0.48756219,0.49000000,98,9662,101,103,9964,9760,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:33:36,simulation 1,26,0.97972702,0.49732620,0.46268657,0.47938144,93,9669,94,108,9964,9762,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:33:48,simulation 1,27,0.98012846,0.50769231,0.49253731,0.50000000,99,9667,96,102,9964,9766,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:34:00,simulation 1,28,0.98354075,0.59585492,0.57213930,0.58375635,115,9685,78,86,9964,9800,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:34:12,simulation 1,29,0.98042955,0.51595745,0.48258706,0.49871465,97,9672,91,104,9964,9769,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:34:24,simulation 1,30,0.98313930,0.58549223,0.56218905,0.57360406,113,9683,80,88,9964,9796,53,0.001,32,1,24,1,cuda,42
2025-10-23T15:34:37,simulation 1,31,0.98173424,0.54922280,0.52736318,0.53807107,106,9676,87,95,9964,9782,53,0.001,32,1,24,1,cuda,42
