timestamp,run_name,round,acc,precision,recall,f1,tp,tn,fp,fn,total,correct,num_clients,lr,batch_size,local_epochs,steps_per_epoch,split,device,seed
2025-10-23T17:56:45,simulation 3,0,0.96126054,0.04433498,0.04477612,0.04455446,9,9569,194,192,9964,9578,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:57:24,simulation 3,1,0.96336813,0.08585859,0.08457711,0.08521303,17,9582,181,184,9964,9599,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:58:03,simulation 3,2,0.96627860,0.17703349,0.18407960,0.18048780,37,9591,172,164,9964,9628,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:58:42,simulation 3,3,0.97250100,0.31282051,0.30348259,0.30808081,61,9629,134,140,9964,9690,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:59:21,simulation 3,4,0.97470895,0.37438424,0.37810945,0.37623762,76,9636,127,125,9964,9712,53,0.0001,32,1,24,1,cuda,42
2025-10-23T18:00:00,simulation 3,5,0.97641509,0.41414141,0.40796020,0.41102757,82,9647,116,119,9964,9729,53,0.0001,32,1,24,1,cuda,42
2025-10-23T18:00:39,simulation 3,6,0.97771979,0.44878049,0.45771144,0.45320197,92,9650,113,109,9964,9742,53,0.0001,32,1,24,1,cuda,42
2025-10-23T18:01:19,simulation 3,7,0.97721798,0.43298969,0.41791045,0.42531646,84,9653,110,117,9964,9737,53,0.0001,32,1,24,1,cuda,42
2025-10-23T18:01:57,simulation 3,8,0.97802088,0.45408163,0.44278607,0.44836272,89,9656,107,112,9964,9745,53,0.0001,32,1,24,1,cuda,42
2025-10-23T18:02:36,simulation 3,9,0.97962666,0.49489796,0.48258706,0.48866499,97,9664,99,104,9964,9761,53,0.0001,32,1,24,1,cuda,42
2025-10-23T18:03:16,simulation 3,10,0.98143316,0.54494382,0.48258706,0.51187335,97,9682,81,104,9964,9779,53,0.0001,32,1,24,1,cuda,42
2025-10-23T18:03:55,simulation 3,11,0.98173424,0.55135135,0.50746269,0.52849741,102,9680,83,99,9964,9782,53,0.0001,32,1,24,1,cuda,42
