timestamp,run_name,round,acc,precision,recall,f1,tp,tn,fp,fn,total,correct,num_clients,lr,batch_size,local_epochs,steps_per_epoch,split,device,seed
2025-10-24T15:16:37,simulation 8,0,0.97681654,0.41935484,0.38805970,0.40310078,78,9655,108,123,9964,9733,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:19:12,simulation 8,1,0.97922521,0.48469388,0.47263682,0.47858942,95,9662,101,106,9964,9757,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:21:48,simulation 8,2,0.98213569,0.55609756,0.56716418,0.56157635,114,9672,91,87,9964,9786,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:24:24,simulation 8,3,0.98223605,0.55940594,0.56218905,0.56079404,113,9674,89,88,9964,9787,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:27:00,simulation 8,4,0.98203533,0.55140187,0.58706468,0.56867470,118,9667,96,83,9964,9785,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:29:36,simulation 8,5,0.98303894,0.57692308,0.59701493,0.58679707,120,9675,88,81,9964,9795,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:32:11,simulation 8,6,0.98504617,0.62871287,0.63184080,0.63027295,127,9688,75,74,9964,9815,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:34:47,simulation 8,7,0.98584906,0.65789474,0.62189055,0.63938619,125,9698,65,76,9964,9823,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:37:24,simulation 8,8,0.98544761,0.63861386,0.64179104,0.64019851,129,9690,73,72,9964,9819,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:40:00,simulation 8,9,0.98735448,0.69633508,0.66169154,0.67857143,133,9705,58,68,9964,9838,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:42:36,simulation 8,10,0.98775592,0.68544601,0.72636816,0.70531401,146,9696,67,55,9964,9842,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:45:12,simulation 8,11,0.98765556,0.69306931,0.69651741,0.69478908,140,9701,62,61,9964,9841,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:47:49,simulation 8,12,0.98936170,0.72727273,0.75621891,0.74146341,152,9706,57,49,9964,9858,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:50:25,simulation 8,13,0.99016459,0.74641148,0.77611940,0.76097561,156,9710,53,45,9964,9866,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:53:01,simulation 8,14,0.99076676,0.78238342,0.75124378,0.76649746,151,9721,42,50,9964,9872,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:55:38,simulation 8,15,0.98835809,0.70935961,0.71641791,0.71287129,144,9704,59,57,9964,9848,53,0.0005,4,1,188,1,cuda,42
2025-10-24T15:58:14,simulation 8,16,0.98996387,0.74634146,0.76119403,0.75369458,153,9711,52,48,9964,9864,53,0.0005,4,1,188,1,cuda,42
2025-10-24T16:00:50,simulation 8,17,0.99056604,0.76884422,0.76119403,0.76500000,153,9717,46,48,9964,9870,53,0.0005,4,1,188,1,cuda,42
2025-10-24T16:03:26,simulation 8,18,0.99187073,0.80303030,0.79104478,0.79699248,159,9724,39,42,9964,9883,53,0.0005,4,1,188,1,cuda,42
2025-10-24T16:06:02,simulation 8,19,0.99187073,0.80303030,0.79104478,0.79699248,159,9724,39,42,9964,9883,53,0.0005,4,1,188,1,cuda,42
