timestamp,run_name,round,acc,precision,recall,f1,tp,tn,fp,fn,total,correct,num_clients,lr,batch_size,local_epochs,steps_per_epoch,split,device,seed
2025-10-28T10:19:53,,0,0.97350000,0.30597015,0.38317757,0.34024896,41,5800,93,66,6000,5841,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:21:08,,1,0.97583333,0.35606061,0.43925234,0.39330544,47,5808,85,60,6000,5855,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:22:24,,2,0.97766667,0.40425532,0.53271028,0.45967742,57,5809,84,50,6000,5866,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:23:42,,3,0.97983333,0.45138889,0.60747664,0.51792829,65,5814,79,42,6000,5879,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:24:59,,4,0.97916667,0.43661972,0.57943925,0.49799197,62,5813,80,45,6000,5875,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:26:16,,5,0.98150000,0.48630137,0.66355140,0.56126482,71,5818,75,36,6000,5889,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:27:34,,6,0.98083333,0.47333333,0.66355140,0.55252918,71,5814,79,36,6000,5885,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:28:48,,7,0.98183333,0.49264706,0.62616822,0.55144033,67,5824,69,40,6000,5891,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:30:05,,8,0.98266667,0.51079137,0.66355140,0.57723577,71,5825,68,36,6000,5896,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:31:22,,9,0.98083333,0.47222222,0.63551402,0.54183267,68,5817,76,39,6000,5885,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:32:40,,10,0.98200000,0.49645390,0.65420561,0.56451613,70,5822,71,37,6000,5892,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:33:56,,11,0.98116667,0.48000000,0.67289720,0.56031128,72,5815,78,35,6000,5887,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:35:14,,12,0.98200000,0.49650350,0.66355140,0.56800000,71,5821,72,36,6000,5892,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:36:31,,13,0.98066667,0.46938776,0.64485981,0.54330709,69,5815,78,38,6000,5884,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:37:48,,14,0.98300000,0.51851852,0.65420561,0.57851240,70,5828,65,37,6000,5898,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:39:06,,15,0.98200000,0.49655172,0.67289720,0.57142857,72,5820,73,35,6000,5892,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:40:24,,16,0.98533333,0.56834532,0.73831776,0.64227642,79,5833,60,28,6000,5912,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:41:41,,17,0.98516667,0.56716418,0.71028037,0.63070539,76,5835,58,31,6000,5911,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:42:58,,18,0.98483333,0.56250000,0.67289720,0.61276596,72,5837,56,35,6000,5909,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:44:16,,19,0.98450000,0.55303030,0.68224299,0.61087866,73,5834,59,34,6000,5907,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:45:33,,20,0.98383333,0.53676471,0.68224299,0.60082305,73,5830,63,34,6000,5903,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:46:51,,21,0.98583333,0.58208955,0.72897196,0.64730290,78,5837,56,29,6000,5915,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:48:09,,22,0.98500000,0.56028369,0.73831776,0.63709677,79,5831,62,28,6000,5910,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:49:27,,23,0.98550000,0.57352941,0.72897196,0.64197531,78,5835,58,29,6000,5913,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:50:44,,24,0.98616667,0.59230769,0.71962617,0.64978903,77,5840,53,30,6000,5917,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:52:02,,25,0.98500000,0.56115108,0.72897196,0.63414634,78,5832,61,29,6000,5910,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:53:19,,26,0.98550000,0.57042254,0.75700935,0.65060241,81,5832,61,26,6000,5913,40,0.0005,8,5,20,1,cuda,42
2025-10-28T10:54:37,,27,0.98666667,0.59440559,0.79439252,0.68000000,85,5835,58,22,6000,5920,40,0.0005,8,5,20,1,cuda,42
