timestamp,run_name,round,acc,precision,recall,f1,tp,tn,fp,fn,total,correct,num_clients,lr,batch_size,local_epochs,steps_per_epoch,split,device,seed
2025-10-23T08:56:39,simulation 2,0,0.88882979,0.08457711,0.40476190,0.13991770,17,1654,184,25,1880,1671,10,0.0005,8,1,94,1,cpu,42
2025-10-23T08:56:57,simulation 2,1,0.88617021,0.09433962,0.47619048,0.15748031,20,1646,192,22,1880,1666,10,0.0005,8,1,94,1,cpu,42
2025-10-23T08:57:17,simulation 2,2,0.88670213,0.10232558,0.52380952,0.17120623,22,1645,193,20,1880,1667,10,0.0005,8,1,94,1,cpu,42
2025-10-23T08:57:35,simulation 2,3,0.89946809,0.14832536,0.73809524,0.24701195,31,1660,178,11,1880,1691,10,0.0005,8,1,94,1,cpu,42
2025-10-23T08:57:56,simulation 2,4,0.89946809,0.14832536,0.73809524,0.24701195,31,1660,178,11,1880,1691,10,0.0005,8,1,94,1,cpu,42
2025-10-23T08:58:15,simulation 2,5,0.90212766,0.15865385,0.78571429,0.26400000,33,1663,175,9,1880,1696,10,0.0005,8,1,94,1,cpu,42
2025-10-23T08:58:34,simulation 2,6,0.90265957,0.15609756,0.76190476,0.25910931,32,1665,173,10,1880,1697,10,0.0005,8,1,94,1,cpu,42
2025-10-23T08:58:52,simulation 2,7,0.90000000,0.15238095,0.76190476,0.25396825,32,1660,178,10,1880,1692,10,0.0005,8,1,94,1,cpu,42
2025-10-23T08:59:11,simulation 2,8,0.90000000,0.15238095,0.76190476,0.25396825,32,1660,178,10,1880,1692,10,0.0005,8,1,94,1,cpu,42
2025-10-23T08:59:32,simulation 2,9,0.89787234,0.15277778,0.78571429,0.25581395,33,1655,183,9,1880,1688,10,0.0005,8,1,94,1,cpu,42
2025-10-23T08:59:51,simulation 2,10,0.90212766,0.15865385,0.78571429,0.26400000,33,1663,175,9,1880,1696,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:00:12,simulation 2,11,0.89946809,0.15492958,0.78571429,0.25882353,33,1658,180,9,1880,1691,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:00:31,simulation 2,12,0.90159574,0.15789474,0.78571429,0.26294821,33,1662,176,9,1880,1695,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:00:54,simulation 2,13,0.90425532,0.16176471,0.78571429,0.26829268,33,1667,171,9,1880,1700,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:01:07,simulation 2,14,0.90585106,0.16748768,0.80952381,0.27755102,34,1669,169,8,1880,1703,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:01:20,simulation 2,15,0.90851064,0.16836735,0.78571429,0.27731092,33,1675,163,9,1880,1708,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:01:34,simulation 2,16,0.90478723,0.16256158,0.78571429,0.26938776,33,1668,170,9,1880,1701,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:01:48,simulation 2,17,0.90425532,0.15500000,0.73809524,0.25619835,31,1669,169,11,1880,1700,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:02:02,simulation 2,18,0.90904255,0.17258883,0.80952381,0.28451883,34,1675,163,8,1880,1709,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:02:18,simulation 2,19,0.90851064,0.17500000,0.83333333,0.28925620,35,1673,165,7,1880,1708,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:02:37,simulation 2,20,0.90797872,0.17085427,0.80952381,0.28215768,34,1673,165,8,1880,1707,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:02:56,simulation 2,21,0.90372340,0.17370892,0.88095238,0.29019608,37,1662,176,5,1880,1699,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:03:15,simulation 2,22,0.91063830,0.18181818,0.85714286,0.30000000,36,1676,162,6,1880,1712,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:03:35,simulation 2,23,0.90638298,0.17788462,0.88095238,0.29600000,37,1667,171,5,1880,1704,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:03:55,simulation 2,24,0.90638298,0.17475728,0.85714286,0.29032258,36,1668,170,6,1880,1704,10,0.0005,8,1,94,1,cpu,42
2025-10-23T09:04:15,simulation 2,25,0.90904255,0.18226601,0.88095238,0.30204082,37,1672,166,5,1880,1709,10,0.0005,8,1,94,1,cpu,42
