timestamp,run_name,round,acc,precision,recall,f1,tp,tn,fp,fn,total,correct,num_clients,lr,batch_size,local_epochs,steps_per_epoch,split,device,seed
2025-10-27T17:19:30,,0,0.88166667,0.01384311,0.07000000,0.02311502,21,13204,1496,279,15000,13225,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:31,,1,0.88546667,0.03232190,0.16333333,0.05396476,49,13233,1467,251,15000,13282,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:33,,2,0.88560000,0.03482260,0.17666667,0.05817783,53,13231,1469,247,15000,13284,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:34,,3,0.88513333,0.03466318,0.17666667,0.05795517,53,13224,1476,247,15000,13277,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:36,,4,0.88486667,0.03517915,0.18000000,0.05885559,54,13219,1481,246,15000,13273,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:37,,5,0.88500000,0.03278689,0.16666667,0.05479452,50,13225,1475,250,15000,13275,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:39,,6,0.88500000,0.03522505,0.18000000,0.05891980,54,13221,1479,246,15000,13275,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:40,,7,0.88506667,0.03585398,0.18333333,0.05997819,55,13221,1479,245,15000,13276,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:42,,8,0.88466667,0.03450521,0.17666667,0.05773420,53,13217,1483,247,15000,13270,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:43,,9,0.88780000,0.04235606,0.21333333,0.07067918,64,13253,1447,236,15000,13317,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:45,,10,0.88726667,0.04273504,0.21666667,0.07138935,65,13244,1456,235,15000,13309,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:46,,11,0.88700000,0.04262295,0.21666667,0.07123288,65,13240,1460,235,15000,13305,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:48,,12,0.88640000,0.03632761,0.18333333,0.06063947,55,13241,1459,245,15000,13296,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:49,,13,0.88680000,0.03400000,0.17000000,0.05666667,51,13251,1449,249,15000,13302,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:51,,14,0.88680000,0.03952569,0.20000000,0.06600660,60,13242,1458,240,15000,13302,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:53,,15,0.88713333,0.04087014,0.20666667,0.06824436,62,13245,1455,238,15000,13307,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:54,,16,0.88686667,0.03955175,0.20000000,0.06604293,60,13243,1457,240,15000,13303,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:56,,17,0.88626667,0.04112272,0.21000000,0.06877729,63,13231,1469,237,15000,13294,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:57,,18,0.88633333,0.03994761,0.20333333,0.06677614,61,13234,1466,239,15000,13295,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:19:58,,19,0.88726667,0.04273504,0.21666667,0.07138935,65,13244,1456,235,15000,13309,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:20:00,,20,0.88660000,0.04245591,0.21666667,0.07099945,65,13234,1466,235,15000,13299,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:20:01,,21,0.88873333,0.04518272,0.22666667,0.07534626,68,13263,1437,232,15000,13331,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:20:03,,22,0.88773333,0.03866667,0.19333333,0.06444444,58,13258,1442,242,15000,13316,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:20:05,,23,0.88873333,0.03905724,0.19333333,0.06498599,58,13273,1427,242,15000,13331,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:20:06,,24,0.88880000,0.04093960,0.20333333,0.06815642,61,13271,1429,239,15000,13332,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:20:08,,25,0.88613333,0.03745072,0.19000000,0.06256861,57,13235,1465,243,15000,13292,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:20:09,,26,0.88833333,0.03828073,0.19000000,0.06372275,57,13268,1432,243,15000,13325,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:20:10,,27,0.88813333,0.03882195,0.19333333,0.06465998,58,13264,1436,242,15000,13322,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:20:12,,28,0.88566667,0.03848663,0.19666667,0.06437534,59,13226,1474,241,15000,13285,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:20:13,,29,0.88866667,0.03965054,0.19666667,0.06599553,59,13271,1429,241,15000,13330,10,0.0005,4,1,4,1,cuda,42
2025-10-27T17:20:15,,30,0.88500000,0.03823720,0.19666667,0.06402604,59,13216,1484,241,15000,13275,10,0.0005,4,1,4,1,cuda,42
