timestamp,run_name,round,acc,precision,recall,f1,tp,tn,fp,fn,total,correct,num_clients,lr,batch_size,local_epochs,steps_per_epoch,split,device,seed
2025-10-23T17:07:23,simulation 3,0,0.96276596,0.04787234,0.04477612,0.04627249,9,9584,179,192,9964,9593,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:07:54,simulation 3,1,0.96306704,0.08457711,0.08457711,0.08457711,17,9579,184,184,9964,9596,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:08:25,simulation 3,2,0.96708149,0.19024390,0.19402985,0.19211823,39,9597,166,162,9964,9636,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:08:56,simulation 3,3,0.97480931,0.36559140,0.33830846,0.35142119,68,9645,118,133,9964,9713,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:09:27,simulation 3,4,0.97480931,0.36702128,0.34328358,0.35475578,69,9644,119,132,9964,9713,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:09:58,simulation 3,5,0.97631473,0.41025641,0.39800995,0.40404040,80,9648,115,121,9964,9728,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:10:30,simulation 3,6,0.97641509,0.41666667,0.42288557,0.41975309,85,9644,119,116,9964,9729,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:11:00,simulation 3,7,0.97812124,0.45812808,0.46268657,0.46039604,93,9653,110,108,9964,9746,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:11:31,simulation 3,8,0.97862304,0.46938776,0.45771144,0.46347607,92,9659,104,109,9964,9751,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:12:02,simulation 3,9,0.98073063,0.52380952,0.49253731,0.50769231,99,9673,90,102,9964,9772,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:12:37,simulation 3,10,0.97962666,0.49484536,0.47761194,0.48607595,96,9665,98,105,9964,9761,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:13:17,simulation 3,11,0.98012846,0.50810811,0.46766169,0.48704663,94,9672,91,107,9964,9766,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:13:55,simulation 3,12,0.98113208,0.53439153,0.50248756,0.51794872,101,9675,88,100,9964,9776,53,0.0001,32,1,24,1,cuda,42
2025-10-23T17:14:35,simulation 3,13,0.98263749,0.57692308,0.52238806,0.54830287,105,9686,77,96,9964,9791,53,0.0001,32,1,24,1,cuda,42
