timestamp,run_name,round,acc,precision,recall,f1,tp,tn,fp,fn,total,correct,num_clients,lr,batch_size,local_epochs,steps_per_epoch,split,device,seed
2025-10-24T20:50:42,simulation 8,0,0.97751907,0.44162437,0.43283582,0.43718593,87,9653,110,114,9964,9740,53,0.0005,4,1,188,1,cuda,42
2025-10-24T20:51:25,simulation 8,1,0.98073063,0.52261307,0.51741294,0.52000000,104,9668,95,97,9964,9772,53,0.0005,4,1,188,1,cuda,42
2025-10-24T20:52:16,simulation 8,2,0.98173424,0.54871795,0.53233831,0.54040404,107,9675,88,94,9964,9782,53,0.0005,4,1,188,1,cuda,42
2025-10-24T20:54:51,simulation 8,3,0.98323966,0.58585859,0.57711443,0.58145363,116,9681,82,85,9964,9797,53,0.0005,4,1,188,1,cuda,42
2025-10-24T20:57:26,simulation 8,4,0.98494580,0.63492063,0.59701493,0.61538462,120,9694,69,81,9964,9814,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:00:01,simulation 8,5,0.98344039,0.59278351,0.57213930,0.58227848,115,9684,79,86,9964,9799,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:02:36,simulation 8,6,0.98464472,0.62500000,0.59701493,0.61068702,120,9691,72,81,9964,9811,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:05:10,simulation 8,7,0.98494580,0.62814070,0.62189055,0.62500000,125,9689,74,76,9964,9814,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:07:45,simulation 8,8,0.98665195,0.67708333,0.64676617,0.66157761,130,9701,62,71,9964,9831,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:10:19,simulation 8,9,0.98584906,0.65625000,0.62686567,0.64122137,126,9697,66,75,9964,9823,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:11:36,simulation 8,10,0.98735448,0.69430052,0.66666667,0.68020305,134,9704,59,67,9964,9838,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:12:25,simulation 8,11,0.98785628,0.69607843,0.70646766,0.70123457,142,9701,62,59,9964,9843,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:13:14,simulation 8,12,0.98906062,0.72549020,0.73631841,0.73086420,148,9707,56,53,9964,9855,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:14:04,simulation 8,13,0.98926134,0.73737374,0.72636816,0.73182957,146,9711,52,55,9964,9857,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:14:53,simulation 8,14,0.98996387,0.75376884,0.74626866,0.75000000,150,9714,49,51,9964,9864,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:15:41,simulation 8,15,0.98906062,0.71296296,0.76616915,0.73860911,154,9701,62,47,9964,9855,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:16:31,simulation 8,16,0.99076676,0.77948718,0.75621891,0.76767677,152,9720,43,49,9964,9872,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:17:20,simulation 8,17,0.99116821,0.80213904,0.74626866,0.77319588,150,9726,37,51,9964,9876,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:18:09,simulation 8,18,0.99006423,0.74056604,0.78109453,0.76029056,157,9708,55,44,9964,9865,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:18:59,simulation 8,19,0.99197110,0.80402010,0.79601990,0.80000000,160,9724,39,41,9964,9884,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:19:47,simulation 8,20,0.99146929,0.79896907,0.77114428,0.78481013,155,9724,39,46,9964,9879,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:20:37,simulation 8,21,0.99217182,0.81538462,0.79104478,0.80303030,159,9727,36,42,9964,9886,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:21:26,simulation 8,22,0.98765556,0.69117647,0.70149254,0.69629630,141,9700,63,60,9964,9841,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:22:15,simulation 8,23,0.99327579,0.82843137,0.84079602,0.83456790,169,9728,35,32,9964,9897,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:23:04,simulation 8,24,0.99337615,0.84615385,0.82089552,0.83333333,165,9733,30,36,9964,9898,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:23:54,simulation 8,25,0.99187073,0.78301887,0.82587065,0.80387409,166,9717,46,35,9964,9883,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:24:43,simulation 8,26,0.99217182,0.79710145,0.82089552,0.80882353,165,9721,42,36,9964,9886,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:25:33,simulation 8,27,0.99257326,0.81909548,0.81094527,0.81500000,163,9727,36,38,9964,9890,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:26:22,simulation 8,28,0.99287435,0.84946237,0.78606965,0.81653747,158,9735,28,43,9964,9893,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:27:09,simulation 8,29,0.99187073,0.80000000,0.79601990,0.79800499,160,9723,40,41,9964,9883,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:27:53,simulation 8,30,0.99227218,0.79245283,0.83582090,0.81355932,168,9719,44,33,9964,9887,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:28:44,simulation 8,31,0.99237254,0.82383420,0.79104478,0.80710660,159,9729,34,42,9964,9888,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:29:50,simulation 8,32,0.99227218,0.80693069,0.81094527,0.80893300,163,9724,39,38,9964,9887,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:30:38,simulation 8,33,0.99357688,0.83743842,0.84577114,0.84158416,170,9730,33,31,9964,9900,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:31:28,simulation 8,34,0.99357688,0.85492228,0.82089552,0.83756345,165,9735,28,36,9964,9900,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:32:17,simulation 8,35,0.99437977,0.87179487,0.84577114,0.85858586,170,9738,25,31,9964,9908,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:33:03,simulation 8,36,0.99367724,0.84158416,0.84577114,0.84367246,170,9731,32,31,9964,9901,53,0.0005,4,1,188,1,cuda,42
2025-10-24T21:33:50,simulation 8,37,0.99367724,0.84500000,0.84079602,0.84289277,169,9732,31,32,9964,9901,53,0.0005,4,1,188,1,cuda,42
