timestamp,run_name,round,acc,precision,recall,f1,tp,tn,fp,fn,total,correct,num_clients,lr,batch_size,local_epochs,steps_per_epoch,split,device,seed
2025-10-23T21:13:42,simulation 5,0,0.96206343,0.05076142,0.04975124,0.05025126,10,9576,187,191,9964,9586,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:14:21,simulation 5,1,0.96306704,0.10047847,0.10447761,0.10243902,21,9575,188,180,9964,9596,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:15:00,simulation 5,2,0.96597752,0.16176471,0.16417910,0.16296296,33,9592,171,168,9964,9625,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:15:39,simulation 5,3,0.97531112,0.37967914,0.35323383,0.36597938,71,9647,116,130,9964,9718,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:16:18,simulation 5,4,0.97531112,0.38341969,0.36815920,0.37563452,74,9644,119,127,9964,9718,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:16:57,simulation 5,5,0.97701726,0.42473118,0.39303483,0.40826873,79,9656,107,122,9964,9735,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:17:36,simulation 5,6,0.97731835,0.43523316,0.41791045,0.42639594,84,9654,109,117,9964,9738,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:18:15,simulation 5,7,0.97711762,0.43005181,0.41293532,0.42131980,83,9653,110,118,9964,9736,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:18:54,simulation 5,8,0.97922521,0.48453608,0.46766169,0.47594937,94,9663,100,107,9964,9757,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:19:33,simulation 5,9,0.97882377,0.47395833,0.45273632,0.46310433,91,9662,101,110,9964,9753,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:20:13,simulation 5,10,0.97962666,0.49489796,0.48258706,0.48866499,97,9664,99,104,9964,9761,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:20:51,simulation 5,11,0.98143316,0.54301075,0.50248756,0.52196382,101,9678,85,100,9964,9779,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:21:31,simulation 5,12,0.98334002,0.59776536,0.53233831,0.56315789,107,9691,72,94,9964,9798,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:22:10,simulation 5,13,0.98293858,0.58469945,0.53233831,0.55729167,107,9687,76,94,9964,9794,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:22:50,simulation 5,14,0.98263749,0.57446809,0.53731343,0.55526992,108,9683,80,93,9964,9791,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:23:29,simulation 5,15,0.98223605,0.56315789,0.53233831,0.54731458,107,9680,83,94,9964,9787,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:24:08,simulation 5,16,0.98323966,0.59659091,0.52238806,0.55702918,105,9692,71,96,9964,9797,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:24:47,simulation 5,17,0.98313930,0.58918919,0.54228856,0.56476684,109,9687,76,92,9964,9796,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:25:26,simulation 5,18,0.98364111,0.60674157,0.53731343,0.56992084,108,9693,70,93,9964,9801,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:26:06,simulation 5,19,0.98293858,0.58378378,0.53731343,0.55958549,108,9686,77,93,9964,9794,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:26:45,simulation 5,20,0.98364111,0.60439560,0.54726368,0.57441253,110,9691,72,91,9964,9801,53,1e-05,32,1,24,1,cuda,42
2025-10-23T21:27:25,simulation 5,21,0.98394219,0.60301508,0.59701493,0.60000000,120,9684,79,81,9964,9804,53,1e-05,32,1,24,1,cuda,42
