timestamp,run_name,round,acc,precision,recall,f1,tp,tn,fp,fn,total,correct,num_clients,lr,batch_size,local_epochs,steps_per_epoch,split,device,seed
2025-10-27T17:12:55,,0,0.81542553,0.04477612,0.35714286,0.07957560,15,1518,320,27,1880,1533,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:12:55,,1,0.88936170,0.05376344,0.23809524,0.08771930,10,1662,176,32,1880,1672,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:12:56,,2,0.88670213,0.05235602,0.23809524,0.08583691,10,1657,181,32,1880,1667,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:12:56,,3,0.88989362,0.05405405,0.23809524,0.08810573,10,1663,175,32,1880,1673,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:12:57,,4,0.88723404,0.05263158,0.23809524,0.08620690,10,1658,180,32,1880,1668,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:12:58,,5,0.88670213,0.05699482,0.26190476,0.09361702,11,1656,182,31,1880,1667,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:12:58,,6,0.88882979,0.05820106,0.26190476,0.09523810,11,1660,178,31,1880,1671,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:12:59,,7,0.88829787,0.05789474,0.26190476,0.09482759,11,1659,179,31,1880,1670,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:12:59,,8,0.89042553,0.05913978,0.26190476,0.09649123,11,1663,175,31,1880,1674,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:00,,9,0.88829787,0.05789474,0.26190476,0.09482759,11,1659,179,31,1880,1670,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:01,,10,0.89414894,0.06145251,0.26190476,0.09954751,11,1670,168,31,1880,1681,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:01,,11,0.88882979,0.05820106,0.26190476,0.09523810,11,1660,178,31,1880,1671,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:02,,12,0.88723404,0.06185567,0.28571429,0.10169492,12,1656,182,30,1880,1668,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:03,,13,0.89255319,0.06989247,0.30952381,0.11403509,13,1665,173,29,1880,1678,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:03,,14,0.88936170,0.06315789,0.28571429,0.10344828,12,1660,178,30,1880,1672,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:04,,15,0.88882979,0.06735751,0.30952381,0.11063830,13,1658,180,29,1880,1671,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:04,,16,0.89255319,0.07894737,0.35714286,0.12931034,15,1663,175,27,1880,1678,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:05,,17,0.89414894,0.06629834,0.28571429,0.10762332,12,1669,169,30,1880,1681,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:06,,18,0.89042553,0.05434783,0.23809524,0.08849558,10,1664,174,32,1880,1674,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:06,,19,0.88617021,0.06122449,0.28571429,0.10084034,12,1654,184,30,1880,1666,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:07,,20,0.88829787,0.07575758,0.35714286,0.12500000,15,1655,183,27,1880,1670,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:07,,21,0.88351064,0.06403941,0.30952381,0.10612245,13,1648,190,29,1880,1661,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:08,,22,0.88563830,0.06965174,0.33333333,0.11522634,14,1651,187,28,1880,1665,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:09,,23,0.88351064,0.06829268,0.33333333,0.11336032,14,1647,191,28,1880,1661,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:09,,24,0.88297872,0.05050505,0.23809524,0.08333333,10,1650,188,32,1880,1660,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:10,,25,0.89148936,0.06451613,0.28571429,0.10526316,12,1664,174,30,1880,1676,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:10,,26,0.88617021,0.05208333,0.23809524,0.08547009,10,1656,182,32,1880,1666,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:11,,27,0.88670213,0.05699482,0.26190476,0.09361702,11,1656,182,31,1880,1667,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:12,,28,0.89148936,0.05494505,0.23809524,0.08928571,10,1666,172,32,1880,1676,10,0.0005,4,1,1,1,cuda,42
2025-10-27T17:13:12,,29,0.88244681,0.06341463,0.30952381,0.10526316,13,1646,192,29,1880,1659,10,0.0005,4,1,1,1,cuda,42
